postTitle,profileId,profileName,text,date,Social Media,Cash,CPF Medisave,Income Tax Rebate,CPF RA -SA,NS Credits,CDC Vouchers,U-Save Rebates,S&CC Rebates,Education/Training,Retrenchment,General 
It's 10:30pm and we just want to go home.,pfbid036FAmCCnmitdN1GmEf8sUrCCc3Uukm6N3g4xvHuPvLdMmY9Y7sT7vNTW35myqMR3Ql,Cayden Chang,"The money was taken from the increase in GST which contributed to the inflation. It was not pocket money. It's to relieve the problem that was created, not solving the problem. Take a whole chicken, give a chicken wing.

""I will give ....... xxxxx"". It's not ""I"". The money did not come from an individual’s pocket. 

Remember that we are still ranked #1 as the most expensive city in the world standing side by side with Geneva and Zurich.",16/2/2024 22:39,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0BMgCSthD7KeRgxG1k1cAVXoeBx8ed15jWyF5a7vaKxTNkLFqnJNBW5dCe5JYSmezl,Blessed Alicia,Thank you mothership team! I appreciate this!,17/2/2024 4:19,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02gUAzX7kZCU1Q8YvhMBBhwEsJmCpi2h7Tg6zfRYcjVgo81yHYAYz6WLNBSm1ExFiLl,Patrick Yeo,Thank you Mothership for your hard work. Why can’t the Government have a system where the rebates or vouchers are offset automatically in our bills or payment?,17/2/2024 2:43,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0Jp3EyFgxXRhuJCwve1V74bNtDp6sGJ2HUrzuD6rYWiXiJB6R4srd5ipJHENpdnhkl,Abu Rabi,"Thank u sir!!!😃👍
U r a great human & a wonderful leader!!!!👏👏",17/2/2024 19:06,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid05WaYqcEzXD5VuK56Uq3gAbo3aJqU44hb8g3tb3SLuyWaSfsJZ4Z6uU8BZJKm6XP1l,Habi Nagutha,Left pocket take and put into right pocket,17/2/2024 8:30,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02boYsvuX2hVFSKVV2Tod3zTWXxaWwuRWLnkHamx3WRz9xpfz3k3Wes4BvqcC4rNY5l,Hannah Truong,Ashton Quek,17/2/2024 1:32,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02JKXxb8ocnffQK5yAbH2BB77AKwT9ZFFrbJDZXyw7sBsPdBjBTpyoxBymqxJZim4Rl,Chia HuanSeng,Liken to poking you everywhere with a nail and then supply you now n then with band-aids to try to patch them up.,16/2/2024 23:40,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0ZpzQGmLi7NsFqNyrRTdv7wGpmoWhyEndLJDSMNYjheW1yzEKGWETAp6hhTABWP2El,Xiao Jie,Please note you must be very poor to get the full amount.,17/2/2024 6:26,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02FS7gBgSDSC2dtchWipaKBGr417Z5JMiJBA4Jy54pVskfqkpR14vsAYWPTxG82TdUl,Max Tan,"Stating ‘extra pocket money’ is incorrect! 

It’s using taxpayers’ (mainly Singaporeans) money to provide those above $ after further increase GST to 9%, higher valuation of houses so higher property tax, etc! 

He is not of same quality of previous finance Ministers namely Heng Swee Keat, Tharman, Lee Hsien Loong, etc. 

Being the future PM before coming general election will result in more opposition parties taking over more GRCs and SMCs. 

However, if top quality elected President Tharman taking over as our Prime Minister then it will be many times more challenging for “more opposition parties taking over more GRCs and SMCs.”

In the end, after great loss to more opposition parties he need to step down as Prime Minister will not be good for fellow Singaporeans! This should not occur and it is not too late now to prevent it to occur!",17/2/2024 3:44,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid038PzjjrTAr37XfAkJGKhStnoysgLd6CTGoAqoTxkq6chBg7Nwgp1iLuaG366VcLPml,Diana Dee,May where may where,16/2/2024 23:13,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0rwvoJBkX1RnKHPr9h4GU2Ww4DXkkbE9vWYyDApH4uhz7zsjJT6em7SejY7PcKxr2l,Sui Linda,Have anyone finish using their cpf before they die? The Garment want u to Keep more CPF w them n they will pass to your children! Well Done😅,17/2/2024 8:27,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02h2wFMvAwi5v6j7qMpmj46ponn9ypdJx4mQeDKTM2h4NGYuA1ihutJsrHLUw4Bbu7l,Rumaizi De Haroro,Extra $600 vouchers given to every household.but if one household got 6 aduits n only one uses it without even sharing among the other adults..didn't even feel any CDC vouchers for the couple of years now,18/2/2024 8:45,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0NQCCbYDPzf8jcCmharJXpdxCgXZac6c6PxymsNKE9sMEJpkNchqhtzibh4VVHDs9l,Tay Benghuat,"Even though this system is not 100% fair........

But I still think this system can benefits more than 80% to S g............ 

Well done P A P ...........

Some of my friends said I am pro PAP......lol

No 100% perfect government in this world! !!!!!

I support 70%PAP.  30%opposition. 
有国才有家!!!
珍惜和平相处!!!! 
千万别因小失大!!!!!

Vote wisely.. .....
-Vote for opposition who can contribute, improve sg. Don't opposed  for the sake of opposed. 
-Don't over flooded your sympathy and empathy to opposition. You may change government accidentally  without your notice ............
-Don't be the ignorant and cursed  by your descendants .. ........
-Don't be a fool influenced by the haters.....
👏👏👏🥳🥳🥳",17/2/2024 6:00,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,"Why increases prices, gst etc 
We pay more and more than ever!

Then act act (好像它们好人) to give us 'rebates'?

多此一举嘛",18/2/2024 4:34,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02RaRwMTC8ZeMcRCwk5CA7ngT9CGWyuMHqdt22dCdLr1gq8Lrz22SaFrJoGZwY5B4fl,James,Wonderful! Thank you!,17/2/2024 1:32,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0Lz4tj8ess1JSJqGwVVMK6xW782nnFRkKKbCjSKWdRJa9t17tXYrGsdBsw9ssjs5Bl,Misuzu Deng,Nice! Grateful!,17/2/2024 1:00,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0386psrssBoHnep6ffY8sSWUU41Eozu63cbhjN8E6vZ8CtiyysZiqFtQ6BqYzrA6sl,Zheng Deliang,Can this make people forget about Iswanra this election? We shall see,17/2/2024 7:06,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid037cZjvn82V5oNaaXhEBxfPUrLtXxmxRX6RH6uJ7crJbko1TDkmeWSoin2AZBAooX1l,Melvin Emmanuel Chan,"Election is coming, vote wisely 😂",16/2/2024 22:42,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0nan9xQGw3jkEcaEeq2vdXRqWLWqBzd4yktrEXDThCS17TMncZvtycPRwVC2WCDPdl,EM Kay,"Silently increase $10 monthly in your power bill of all household and business,  and thy get back wat thy giving in 3 months. After all how many of you monitor yur power readings???",17/2/2024 7:29,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0265zkWQHsAvLNpkXSh18No52LPDCcSQScEM6kZim5ZNfQFn5Bm7jv5Bmk6ciR582Ll,Boris Chan,I read it as a prediction that the economic condition is going to be very bad.,17/2/2024 11:57,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid031z2VuZpnpWCxDRrbYqRWwwdcGvRqziDuYNP7Co9DV74GY6dzNb31FX5PrAn3G7jJl,Satgur Singh,Voucher year 2024,16/2/2024 23:26,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02SorUGm9dspHtG7QQeq8wjVjrstiNF1KnEMVdUaNvFyQ8PZSYWezeN6dzprdMsfBel,Johnardy Goh,It's election year🤣,17/2/2024 4:25,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02G2Qax5nM6zbVRqmzPCzeABvRJBNWi48krXMM95zipabuLunC9p1zRXwHbGjkgjpNl,Alessandro Casanova,Vendors who raise prices due to increase of GST shouldnt be eligible for this as they already have themselves covered by consumers.,17/2/2024 8:32,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,,17/2/2024 22:33,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid022WAo2j2kUtxD95eqgV9RnpFLobUnW9GDMX3HJekmYnehS9BbBj52wCi7neLKVEVgl,Ah Teong,GE coming.  Sweetener for everyone,17/2/2024 7:21,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0p3xpYUy9BCNw6zHnFrqc1cLNfJfyRFKsF4Vj1LSrUHGkdTAZt1BFZz7YTfutSWVzl,小兴,Win Win situation,17/2/2024 7:23,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02BRVqNmDAAkVFYJrg8dfFXE5hhAkcEGaojrNxu6ZhTmfTX1RXHgbWr336vYLoan87l,Ian Tan,Congrats Mothership this time on not breaking the news embargo….,16/2/2024 22:39,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0ZP7CYjU862zu97xcVw9LM9ruN7nKYPctNxiZFiYGM8GntgQiuYtgTTPMcVHSvrHbl,Lenny Ong,iirc election coming in year 2025. #justsaying,16/2/2024 22:45,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035k7toXfpcVWLghLprcN3qgpdYEan3UMVja7FjC6bNBRKryY81wZpykzf4YFY6Udrl,Sage Lee,"If they cut out the ARROGANCE, if they walk the talk, if they showed more empathy, if they were more transparent, if they made themselves accountable, if they stop profligate spending, if they respect the right to speak out, if they stop this toxic self serving ""own self check own self"" doctrine, if they cut out the cronyism, if they placed Singaporeans first above all else,  if they were more human.... if if if ......... they could well be a good government!",17/2/2024 8:19,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0MH73sz2pXagBHGupEdMDENG4nCxphAmVoFKhM2g6QTvZEhEt2zmnZqeAWx6vCQ66l,Gabby Santander,"10:30pm only and you strawberries 🍓 are whining about going home! I had even worked till 1am+ , then next day start work 8:30am again continuously for few months due to peak season workload! Worked till 10pm+, you whine already Mothership staffs??",17/2/2024 14:29,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid049wwDgqG6WgTa7dKTbjRnfAUs6y7zfnjNSiTAeb1nvaKq7XSpPySQLayUGbKC3Cgl,Mikki Tan,"Little bit here little bit there so kachang puteh. Consult former finance minister LHL, Tharman and Heng how to gv a more generous budget la.",17/2/2024 7:03,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,"Water tax 50%!

Gst 9%!

Income tax also many many ! Annually pay tax  minimum 3600$ and more 

Prices increased!

Why we sg citizens living costs so high?!

Inflow$ (our tax money) versus outflow$ (cdc vouchers etc); who is biggest winner of this game?!",18/2/2024 4:46,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0TZDE9gKRiHNDt9MNzmD6Vn3qZdPd6R7pvZidnbbHZ2YhFeSd7qbZdkhfL4MuXYCkl,Winnie Aw,,16/2/2024 23:18,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,"Simple maths 

Inflow$ versus outflow$?

Who is the biggest winner of this game? 

People's Association Lawrence Wong Tan See Leng Lee Hsien Loong Punggol Shore MPS Leong Mun Wai 梁文辉 Lim Tean The Workers' Party Amy Khor Khaw Boon Wan Chee Hong Tat 徐芳达 Ong Ye Kung Bishan-Toa Payoh GRC YEC",17/2/2024 5:20,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0EZLLefPBBCHKwVYVspHeaZwZwHEhnG7FXTXNqZ3HfbCSFVxB3AHMwqvee78QSNmjl,Dennis Lim,Mothership I liked yr theme “extra pocket money calendar” ya 🤭😅,16/2/2024 22:49,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,"这些钱 从哪里来的？ 从谁的口袋来的？

The Workers' Party
People's Association
Lawrence Wong
Lim Tean
Leong Mun Wai 梁文辉
Peoples Voice PV SG
Goh Meng Seng People's Power Party

People's AssociationLawrence WongLim TeanLeong Mun Wai 梁文辉Peoples Voice PV SGGoh Meng Seng People's Power Party",17/2/2024 8:22,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid04C8csjvkfSNd4zccZz6mFucbjp9uiPSwErDSYgq5LGkEGBqWPmLtekZDRNwVK2zol,Audrey Yeap,Tee Jia Yii,16/2/2024 23:47,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0Z1A2bzmRV2jKEztLosUjgCP4DqyYNoikLftdytvoZqFWRBWnPrxaBvkB9n3WmsPCl,Beverly Loy,Ed sheeran jam we call it,16/2/2024 23:15,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid09NndjgiJTmDn5DXXuiDS4wpmQ8RLeMjh8sfUEPV71wM5sCQh4mSsQXQbaVjWLRYdl,Tualek Lek,Chu Fu,16/2/2024 22:39,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02SnVdfXu8qXm1CWceC2hyH287Gky8YnZvPZPDuS3237rPqezUCCAYm4ZWTBBxL5Yl,Marc Sim,Dianana Chua,16/2/2024 23:51,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0sJndQtuUKtFHGJxogBVd1MAD1cuDCiuTEXSdbQEyg41haWJWLNQEEonNmYooqZtcl,Sulaiman Sambi,"No.    . .   25k .
   I'm  .   .          .  Not.. to 
   I'm so I'm.Mm.. All you go",17/2/2024 8:15,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02LGnWZJTuWLSm9nqgCw2E5TtfkWVv8hjFSz4urLYifXL3ot8PgBB5Pw1yKE399D55l,Raymond Cheong,As per normal.,17/2/2024 19:26,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02koMeQVHJHfQgKUiTZ4a8Hy8KcwRsCpxaZwE8JdtEyYtz6ejxGNebNEyP5S6ZNqtol,Eimeritus,,17/2/2024 9:46,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02PACqqE7WY1k4Kwnw3XAKDBMmjig7jxfNajpaBg8FXL8UZ3fbnxYfCmUkWQCUNmiCl,Zhaoyuan Toh,Caleen Koh Daniel Li Yanyuan Toh,18/2/2024 0:39,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02HLxrJ9rMtaaJd8JSWf9Ygg41cQcYsrxezBPf1RyfWy5hpjFoM4SnFDwUZabCSsAml,Brad Leong,"90% Of Answers.sg Respondents Say HDB Resale Prices Are Either High Or Unaffordable"" ""Unable to earn faster than price increases"" Young generation takes note. by the time u can buy house, its already unaffordable for you. MIW betrayed u all already. https://mustsharenews.com/hdb-resale-prices-high/?fbclid",17/2/2024 11:02,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0owJTdMZzPJd74xPdkdpWvBRLS7kdV9TRgqY1pTRKTc6Z2brikWRvkDX9jYSPLCKSl,Steven Teo,cash payout only near to GE...Hmm...😉,17/2/2024 9:55,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid031YMxwwTkeykB4nMKzBCjwvfgRCzEhcjmagVhboutWTTpKRmdswyaSSc93tKm3yufl,Sai Gong,"2064 - Losing out ~$200,000 of interest from CPF Shielding. 😭",17/2/2024 8:15,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0Vk68knb5M9QDx5ExwwtGU7iBz6gF7JTZBTiGuQa9GbazqaRZV7Qrih4BA63QpWel,Dan Zen,Aug babies be like,17/2/2024 8:10,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0kaMutMjBQVTuuvTHVAjRUBhaenfzwhSSQ8aZRrdqB9pbNk7cxwdPYBCrjHCuY5ACl,Lim Raymond,"Lai Liao, lai liao",17/2/2024 7:31,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02MGmxpvEEUMnLaE6E7MEwaLBzqRJeYJfmJvGdK7XFLJeMmyyWs6NGAWj9gminceffl,Jadsen Phang,"Look at alllllllll these dump moronic comments, lmfo. Nobody can make you stupid, but yourself. Give chicken wing take whole chicken? Stop thinking too highly of yourself la 😂 you either give nothing, or heavily subsidized? 🤣 sg will soon be doomed and back to mudflats. Why? Look at all these self entitled selfish mofo",17/2/2024 7:24,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,"ah teong, we vote opposition since day1",18/2/2024 4:48,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0379oqhta9CMBsbGoEYyJed2NEHDvEmDZfnhZDeDADFA9Y97LXNtPB3dFwf65J9azhl,Janet Tan,"Lee Susan aiyo ,like this called “helping” 😅😂🤣brain 有毛病",22/2/2024 18:07,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid06tJXinqa58XUVZFFywCFaP3rY43nhAgGatL83pbXaCXvk2n4xMimScezpLuk2ToQl,CP Lee,"Faridah Mohd Don't take from us, take from who? The late UK PM, Margaret Thatcher revealed that the gov has no money, is taxpayer's money.",18/2/2024 20:21,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,Cayden Chang great minds think alike,18/2/2024 4:33,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,Cayden Chang 100% spot on,18/2/2024 4:32,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0ePVmzPfknNY6vEdS2qEJ8V9j5k5aZUtXJCzn9n3CWDHNGRbVU1kEfgzeDXcQ8Jevl,Goh See Chen,Ja Lee Precisely the irony. They should be implementing policies that make Singaporeans lifes more bearable. Especially a big red flag when we have more children and youths having issues in their mental wellbeing.,17/2/2024 22:26,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid036FAmCCnmitdN1GmEf8sUrCCc3Uukm6N3g4xvHuPvLdMmY9Y7sT7vNTW35myqMR3Ql,Cayden Chang,Michael Petraeus : Look at the mirror.,17/2/2024 8:54,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid036FAmCCnmitdN1GmEf8sUrCCc3Uukm6N3g4xvHuPvLdMmY9Y7sT7vNTW35myqMR3Ql,Cayden Chang,Michael Petraeus : Negligible? You must be living under the rock.,17/2/2024 8:52,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid036FAmCCnmitdN1GmEf8sUrCCc3Uukm6N3g4xvHuPvLdMmY9Y7sT7vNTW35myqMR3Ql,Cayden Chang,Michael Petraeus : https://www.cnbc.com/amp/2023/11/30/most-expensive-cities-for-2023-include-singapore-zurich-eiu.html,17/2/2024 8:49,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,"Cayden Chang well done , as you have 100++ like 👍....
Tis proof u are right...
Many people already awake when during bad times they still insist to increase Gst to 9% ..",17/2/2024 8:42,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,"BJ Won during bad times yet still increase Gst to 9% ... many already too disappointed .... thanks to this , the citizens are awake now .",17/2/2024 8:24,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Lee Susan think you still in your dreams.... we won't blame you as think u did not really go overseas.  . Tis generation are no more stupid  .,17/2/2024 8:22,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,Ja Lee 有汤喝不错了,17/2/2024 8:20,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,"Ja Lee white puppies 🐶 motives

To clear away us

Then import villages foreigners , 票仓",17/2/2024 8:19,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02ihUfm5MiPYR1LQEiVPXFbscJZxnuPNSiTS31jwRV9WiKwzZxZp9WuWqvbnh5huhSl,Faridah Mohamed,Cayden Chang So true.  They take 1st and give portion of it and claim gov give you.,17/2/2024 8:18,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0NqK65PSfMu2i38Jo53wEnRBbQd6eDgvqgkSEyryRWxpRWwdiDFeFWSDxBaSMbDHwl,BJ Won,"Cayden Chang 
The loudest empty drums usually pay the least in GST ( low spending ) ,collect the most rebates & pay no income tax.",17/2/2024 8:11,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0E787LncAXfV9UMTsKU8SavQwrxXABFFQ7QPgBJzoWMbvCEbsncsJVsVSgDEFeihZl,Lee Susan,"Cayden Chang be grateful that at least the govt is helping and doing something. U try to step into other countries, nothing at all for you.",17/2/2024 7:55,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0LTVKYPKyv9zCS8m8WGrZ7Y6FWtWjSE2ZZQTo2rrJMVeQ1YwMympMLWLA3o7bAHfYl,Jacky Lohh,Cayden Chang 💯,17/2/2024 5:40,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,"Ed Bkl give one feather
Take back whole kumpong",17/2/2024 5:22,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0KUGCxBr5TAYMDgQgeimYFy4Z9p9Gtqn7MhiWdMbSEqcjhrvQGbNvwVejXHiEqcTLl,Lim Peyy,"Cayden Chang 赞👍

投票Lim Tean Leong Mun Wai 梁文辉 The Workers' Party",17/2/2024 5:22,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid021pRB8BwtPrcbqo8zF398ZxoimByYzvjVvvBc53o4MTii7XyXVzrbvFUm1KFybfRUl,Ed Bkl,Cayden Chang the bloody flock of ostriches....not just a chicken!!!! Give a wing but took the bloody flock of ostriches....plus two herds of elephants!!!,17/2/2024 0:58,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid032JNeDccvnWDpoJbb4A7QRUuDRCKdZ67ZTmukUE2WxxYdRYumnQpscEXEJaq6f7kxl,Annie Pang,Cayden Chang Precisely! Use our hard earn money to show its from 'I'   Many carried away by this..,17/2/2024 0:53,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid0334PKVHn6vM4vk9gBuJjoLrMxB42oz6WQcmeeuTQZvbuz8wE2n2eeaubrG7UXuLXEl,David John,Ja Leeyes but clearly the majority is still happy (happily  clueless) to get a 🐔 🪽 and give back a whole 🐓 in return.,17/2/2024 0:17,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,1.00E+14,Robin Ang,David Ong it is good for low income and elderly and wont take back from them. Only the rich will have to tax more.,17/2/2024 0:07,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid02KoNeuffaKsdHn7dFmEdZXzijXMfXw6XGE62oG2H8zwZLsTZ1TqkasfkK6wwjDxCzl,Philip Taim,Cayden Chang extra pocket money with holes fm the GST increases..,16/2/2024 23:33,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,This generation citizens are not stupid anymore....,16/2/2024 23:24,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,They eat big meat yet we get peanuts....,16/2/2024 23:20,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,What we want is to withdraw all CPf money at age 55 ...,16/2/2024 23:19,Facebook,1,1,0,1,1,1,1,1,0,0,0
It's 10:30pm and we just want to go home.,pfbid035zCykSPeY3JLLSxtBcivb3n64b8PZWtMKJjWZVkrnHgaYcchKh8ciF1uRRFraCTjl,Ja Lee,Goh See Chen please find the root course for prevention better than cure ... thks to everything increase prices... Gst 9% .. medical and hospital bills increases prices... A& E register fee $140 .. all house bill with Gst ...,16/2/2024 23:17,Facebook,1,1,0,1,1,1,1,1,0,0,0
